text,employment
"그래픽 디자인에 관심이 많았던 저는 학업을 병행하며 그래픽 툴을 익히던 중 UIUX 디자인이라는 직무를 알게 되었습니다. 다른 디자인 직무와 다르게 UIUX 디자인은 사용자의 경험을 토대로 문제점을 끊임없이 발전시키고 개선해나가며 동시에 디자인을 한다는 게 저에겐 굉장한 매력으로 다가왔고 최종적으로 UIUX 디자이너가 되고 싶다는 꿈이 생기게 됐습니다.
중국어 전공자인 저는 UIUX 디자이너가 되기 위해 독학을 진행하려 했고 생각보다 유튜브 강의나 관련 서적을 보며 독학을 하기엔 어려움이 있었습니다. 그러던 중 우연히 부트 캠프에 대해서 알게 되었고 군 복무 중 TECHIT의 디자인 스쿨을 발견하게 되었습니다. 디자인 스쿨의 커리큘럼을 보고 과연 내가 잘 따라갈 수 있을까 걱정도 들지만 디자인스쿨 과정을 수료한 이후 전공자도 아닌 저에게 UIUX 디자이너라는 꿈에 가까이 다가갈 수 있는 정말 좋은 발판이 될 거라는 확신이 들어서 지원하게 되었습니다.",success
"시각디자인에 재학하면서 사용자 중심 디자인이라는 수업을 통해 처음 UX/UI라는 분야에 대해 알게 되었습니다. 그리고 한 학기 동안 프로젝트를 진행하면서 이 분야에 흥미를 느끼게 되었습니다. 당시 어떤 디자이너가 될지 방향성을 잡지 못하고 있었는데, UX를 알게 되면서 사용자를 고려하여 끊임없이 고민하고 결과를 도출해 내는 일이 보람차서 프로덕트 디자이너가 되기로 다짐했습니다. 이후 스스로 공부하면서 많은 아티클과 강의를 접하게 되었고, 본격적인 취업 준비에 앞서 UX/UI 기초 이론을 정리하고 디자인 역량과 문제해결 능력을 키우기 위해 휴학을 계획하던 도중 디자인 스쿨을 알게 되어 지원하게 되었습니다. 휴학을 마음먹었지만 혼자 어떻게 공부해야할 지 막막했었는데, 협업의 기회와 실무의 프로세스를 경험할 수 있다는 점이 매력적으로 다가와 테킷 디자인 스쿨을 결정하게 되었습니다.",
"테킷 디자인 스쿨에 지원한 동기는 프로덕트 디자이너로의 커리어 전환을 원하기 때문입니다. 저는 5년 동안 웹 디자인 분야에서 경력을 쌓으면서, 사용자를 이해하는 것의 중요성을 깨닫고 UI 디자인뿐만 아니라 UX 기획 능력도 갖추겠다는 목표를 가지게 되었습니다. 새로운 분야로 도전하고자 하는 욕구는 높았지만, 포트폴리오 준비에 막막함을 느꼈고 이런 고민 중 테킷에서 운영하는 프로덕트 디자이너 교육 프로그램을 알게 되었습니다. 커리큘럼을 확인해 보니 실무 수준의 프로젝트를 통해 UX/UI 디자인의 전 과정을 경험할 수 있고, 교육 과정이 체계적으로 구성되어 있어 실무에서 필요한 스킬을 효과적으로 습득할 수 있을 것이라는 기대가 생겼습니다. 더불어 듀오톤 에이전시와의 협력으로 진행되는 인턴십 채용 연계도 큰 장점으로 인식했습니다. 저는 테킷 디자인 스쿨을 통해 프로덕트 디자이너로서의 전문성을 키우고 우수 수료생으로서 듀오톤의 인턴십 기회에도 도전하고자 합니다.",
"디자인을 업으로 삼고 싶어 UX/UI 공부를 시작했으나, 디자인 전공이 아니었고 많이 접해보지 못 했기 때문에 사용자에게 어떻게 해야 더 쾌적한 환경을 제공해줄 수 있는지 스스로 해결할 능력에 부족함을 많이 느끼고 있습니다. 서양화를 전공했으나 UXUI 디자인에서 필요한 가독성과 가시성, 높은 인지성을 가질 수 있는 컬러를 사용하는 능력이 부족한 편입니다. 그래서 디자인 시스템에 대한 이해를 높여 쾌적한 환경의 와이어 프레임을 구성할 수 있는 능력을 기르고 디자인에서 인지성을 높게 가져갈 수 있는 컬러 사용 능력을 키우고 싶습니다. UXUI를 공부하며 유투브 강의나 다양한 어플을 참고하며 만들어 보았지만 퀄리티가 높아지는 느낌이 아닌 겨우 해낸 결과물을 마주하곤 합니다. 또한 디자인에 대한 피드백을 얻을 수 없기 때문에 이렇게 하는 것이 맞는가에 대한 의문을 해결할 수 없었습니다. 기초부터 탄탄한 교육과 제가 만들어낸 과제에 대한 피드백을 받으며 실력을 향상 시키고 싶어 지원합니다.",success
"졸업을 앞두고도 어떤 진로를 가져야 할 지 불투명한 상황이었습니다. 그러던 중 UX/UI 디자이너로 일하는 친구가 본인은 자신의 일에 매우 만족하고 있고 제 성향을 봤을 때 이 분야가 잘 어울릴 것 같다는 말을 했습니다. 그렇게 UX/UI 분야에 대해 알아보며 호기심이 커졌습니다. 특히 호기심이 갔던 이유는 디자인이 단순히 미적 요소가 아닌 사용자가 직간접적으로 경험하는 디자인을 설계한다는 점과 사용자의 실제 경험에 영향을 미칠 수 있다는 점이 매력적으로 다가왔습니다. 이렇게 UX/UI 분야에 관심을 높여가던 중 테킷 디자인 스쿨을 알게 되었고, 비전공자도 체계적으로 배울 수 있겠다고 판단했습니다. 저는 테킷 디자인 스쿨에서 의미 있는 시간을 보내고 전공자에게도 뒤지지 않는 UX/UI 디자이너로 거듭나고 싶습니다. 앞으로 있을 4개월의 여정에서 하루의 과제를 마치기에 급급하는 것이 아니라 이 여정 자체를 제 성장의 동력으로 삼고 즐기고 싶습니다.",
"[UIUX 디자이너가되기 위한 도전들]

UIUX 디자이너로 성장하기 위한 도전들에는 끊임없는 변화에 발맞춰 삶의 질을 높이기 위한 연구가 필요하다고 믿습니다. 이 직업은 기존에 충족되지 않았던 부분을 파악하여 혁신적인 경험을 제공하는 역할로, 빠르게 변화하는 현대 시대에 편리함과 다양성을 추구합니다. UIUX 디자이너는 가치를 추구하고 시대에 발맞춘 직업으로, 20대 후반의 나날들을 이 직업을 향한 도전으로 채워왔습니다. 특정 분야에 국한되지 않고 다양한 주제를 분석하고 개선안을 제안하는 프로젝트를 통해 다양한 경험을 쌓았습니다. 웅진씽크빅 프로젝트에 참여하여 웹사이트를 UIUX 분석을 통해 개선하며 프로젝트를 성공적으로 수행한 경험도 있습니다. 또한, IT프로세스를 이해하고 웹 개발 프로젝트에 참여하여 협업과 소통의 중요성을 깨달았습니다. 노력과 열정을 토대로 UIUX 디자이너로의 성장을 꿈꾸며, 상대방에게 확신과 자신감을 전달할 수 있는 디자이너가 되기 위해 지원합니다.",
"안녕하세요,
저는 이번 디자인 스쿨 2기에 강사로 참여하신 정다운 강사님을 기억하고 있는 학생입니다. 타 플랫폼에서 수강을 했던 그때는 대학교에 막 입학한 신입생이었고, UX/UI 디자인에 대한 기초를 배울 수 있는 기회를 얻어 매우 감사했습니다. 지금은 벌써 대학교 4학년 막학기를 향해 달려가고 있으며, 여전히 디자인 분야에 열정을 가지고 있습니다.
이번에도 디자인 분야에서 많은 경험을 쌓고 싶고, 듀오톤 인턴으로 참여하고자 지원하게 되었습니다. 정다운 강사님의 강의로부터 얻은 기초 지식은 저에게 큰 자신감과 열정을 부여했습니다. 이번 디자인 스쿨을 통해 제 디자인 역량을 더욱 발전시키고, 디자인 분야에서 더 나은 전문가가 될 수 있는 기회를 얻을 것을 기대하고 있습니다.
감사합니다. 기회를 부여해 주신다면 최선을 다해 노력하겠습니다.",
"저는 직업을 선택할 때 두 가지를 중요시 여깁니다. 
첫째, 세상에 선한 영향력을 끼치는 일. 둘째, 나를 표현할 수 있는 일.
두 가지를 모두 만족시키는 직업을 찾기 위해 고민하던 중, 저는 우연히 서점에서 UX/UI 디자인 관련 책에 흥미를 느껴 읽었습니다. 책을 다 읽고는 UX/UI 디자이너가 제게 중요한 두 가지 기준을 완벽하게 충족시킬 수 있을 수도 있겠다는 생각을 했습니다. 제품을 사용하는 사용자의 편의성과 만족도를 높이기 위해 제품을 설계하고, 저만의 창의적인 방식으로 디자인한다는 점이 매력적으로 다가왔습니다.
비전공자로서 어떻게 커리어를 쌓아가야 할 지 막막하던 와중에 지인의 추천으로 테킷 디자인 스쿨을 알게 되었습니다. 체계적인 커리큘럼과 팀 프로젝트 중심의 수업 방식, 그리고 듀오톤과의 채용 연계를 통해 실무를 경험할 수 있는 기회가 주어진다는 점이 저에게 큰 장점으로 느껴졌고, 좋은 강사님들과 동료들을 만나 더욱 성장하고자 디자인 스쿨에 지원하게 되었습니다.",
"학부 시절, 두 차례 포트폴리오 강의를 수강한 경험이 있습니다. 첫 강의는 무난하게 좋은 결과를 얻었지만, 4학년 2학기 때 수강한 강의에선 포트폴리오 제작이 막연하게 느껴졌습니다. 프로젝트마다 방대한 양의 데이터와 작업물을 제한된 분량에 맞춰 구성하려니 제가 가진 디자인 스킬과 그에 따른 시각적인 결과물에만 치중하게 되었습니다. 논리적인 스토리텔링이 생략된 포트폴리오는 최종 PT에서 면접관을 설득하고 이해시킬 수 없는 결과로 이어졌습니다. 최종 PT 이후, 저는 포트폴리오를 재검토하고, 여러 피드백을 요청해 세 가지의 문제점을 발견했습니다.

1. 부족한 리서치 데이터 처리 및 제시 능력
2. 지나친 포트폴리오 “템플릿화”
3. 포트폴리오 독자를 배려하지 못한 전개

이런 문제점을 극복하고자 고민하던 중, 실무 코스의 디자인 프로세스가 긴밀하게 녹아있는 커리큘럼에 흥미를 느꼈습니다. 이 기회로 제 단점은 극복하고 취업 시장에서 요구하는 능력을 갖출 수 있다는 확신으로 지원했습니다.",success
"경험많은 강사님들의 노하우를 전수받아 실력있는 디자이너가 되고 싶어 지원합니다. 저는 UXUI디자인에 관심을 가지고 있으나 학교에서는 UXUI디자인을 심도 깊게 배울 수 없었기에 저는 기업연계활동이나 멘토활동을 찾아보며 활동하고, 인터넷 강의, 디자인 스터디로 공부하는 등 열의를 가지고 UXUI디자인에 임했습니다. 하지만, 혼자하는 공부로는 한계가 분명히 존재한다고 생각합니다. UXUI디자인에 대해 잘 알지 못했을 때, UXUI디자인 입문 인터넷 강의를 듣고 정다영 강사님을 알게 되었습니다. 알기 쉬운 설명으로 UI와 스케치로 디자인 하는 법을 배웠기 때문에 정다영 강사님을 멘토로 삼게 되었습니다. 또한, UX 커뮤니티 파티에서 듀오톤에 근무하시는 현직자분을 만나 교류하며 UXUI디자인에 대한 흥미를 더욱 키웠습니다. 현직자 멘토와 함께하고 실력있고 근거있는 디자인을 하는 UXUI디자이너로 활동하고 싶어 디자인 스쿨에 지원합니다.",
"학습하고 경험한 것들을 기록하고 싶은데 어떤 방법이 효과적일지 고민하다가 정보를 시각화하는 것에 관심을 가지게 되었습니다. 인터넷을 참고하여 자료를 만들고 친구들에게 보여주곤 했는데 더 발전시켜 직업으로 삼고 싶다고 생각하게 되었고, 다양한 디자인 분야 중 제가 가지고 있는 역량을 발휘할 수 있는 곳은 어디일지 고민했습니다. 정보보호학을 전공하며 배운 코딩에 대한 기본적인 지식, 아파트 분양 기획직을 통해 얻은 계약자 분석, 관심 고객 확보 등의 업무 경험. 저의 결론은 UX/UI 디자이너였고, 비전공자이기 때문에 전문가에게 제대로 배워야겠다고 생각했습니다. 일자별로 학습 내용이 적힌 디자인 스쿨의 상세한 커리큘럼은 모든 일에 계획을 세우고 실천하기를 좋아하는 저에게 체계적으로 느껴졌습니다. 협업을 배울 수 있는 팀 프로젝트와 더불어 현업 디자이너분들의 멘토링까지 지금 저에게 필요한 것들로 가득 찬 디자인 스쿨과 함께하고 싶습니다.",
"이번 부트캠프를 통해 완전한 프론트엔드 개발자가 될 수 있을거라 생각하여 멋쟁이 사자처럼 프론트엔드 개발 부트캠프에 지원하였습니다. 대학에서 소프트웨어학을 부전공하며 나름 열심히 공부하였지만 부전공 특성상 제가 원하는 공부를 모두 하진 못하였습니다. 수강할 수 있는 전공학점이 제한적이었기에 프론트엔드 개발자가 되기엔 역부족이었습니다. 졸업 후, 프론트엔드 개발자가 되기 위해 부족한 공부를 멋쟁이 사자처럼 프론트엔드 개발 부트캠프를 통해 할 수 있다 생각하여 지원하였습니다. 
 멋쟁이 사자처럼 프론트엔드 개발 부트캠프를 통해 javascript, react 등 프론트엔드 개발자에게 필수적인 기술들을 익혀 교육이 끝난 후엔 한 기업의 프론트엔드 개발자가 되고 싶습니다. 꿈을 이루기 위해 부지런히 공부하는 교육생이 되겠습니다.",
